Libertex platform

Conto:	2902148352	Nome:	 	Valute:	EUR	Data del rapporto:	16.06.2020 14:11:33

Strumento	Numero operazione	Direzione	Data di apertura	Prezzo aper.	Data di chiusura	Prezzo chiusura	Importo (€)	Moltiplicatore	Ricevuto (€)	Profitto (€)
GBP/USD	GBPUSD-18316050	Vendi	8/6/2020 14:29	1.26872	8/6/2020 14:32	1.26854	6050	x50	6078.38	28.38
GBP/USD	GBPUSD-18315848	Vendi	8/6/2020 14:26	1.26891	8/6/2020 14:29	1.26848	50	x50	50.73	0.73
GBP/USD	GBPUSD-18315889	Vendi	8/6/2020 14:27	1.26923	8/6/2020 14:28	1.26884	50	x50	50.6	0.6
GBP/USD	GBPUSD-18315832	Compra	8/6/2020 14:26	1.26863	8/6/2020 14:27	1.26927	50	x50	51.11	1.11
GBP/USD	GBPUSD-18314844	Vendi	8/6/2020 14:10	1.26882	8/6/2020 14:26	1.26863	6050	x50	6077.57	27.57
GBP/USD	GBPUSD-18314624	Vendi	8/6/2020 14:06	1.26915	8/6/2020 14:25	1.26886	6050	x50	6103.96	53.96
GBP/USD	GBPUSD-18313740	Vendi	8/6/2020 13:52	1.2695	8/6/2020 14:05	1.26923	50	x600	54.48	4.48
GBP/USD	GBPUSD-18311751	Vendi	8/6/2020 13:22	1.2677	8/6/2020 13:48	1.26976	50	x600	-	-
GBP/USD	GBPUSD-18312074	Vendi	8/6/2020 13:28	1.26856	8/6/2020 13:29	1.26833	500	x200	512.61	12.61
GBP/USD	GBPUSD-18311201	Vendi	8/6/2020 13:13	1.26791	8/6/2020 13:20	1.26725	500	x600	641.96	141.96
GBP/USD	GBPUSD-18309516	Vendi	8/6/2020 13:05	1.2677	8/6/2020 13:09	1.26744	500	x200	514.98	14.98
GBP/USD	GBPUSD-18310022	Compra	8/6/2020 12:47	1.26681	8/6/2020 13:02	1.26758	50	x50	51.38	1.38
GBP/USD	GBPUSD-18299614	Compra	8/6/2020 9:09	1.26683	8/6/2020 13:02	1.26737	70	x100	72.53	2.53
GBP/USD	GBPUSD-18308992	Compra	8/6/2020 12:26	1.26613	8/6/2020 12:46	1.26666	50	x100	51.75	1.75
GBP/USD	GBPUSD-18309600	Compra	8/6/2020 12:39	1.2661	8/6/2020 12:44	1.26634	6050	x200	6204.49	154.49
GBP/USD	GBPUSD-18309791	Compra	8/6/2020 12:42	1.26582	8/6/2020 12:44	1.26613	6050	x50	6104.98	54.98
GBP/USD	GBPUSD-18309612	Vendi	8/6/2020 12:39	1.26601	8/6/2020 12:41	1.26574	6050	x200	6240.2	190.2
GBP/USD	GBPUSD-18309444	Vendi	8/6/2020 12:36	1.26623	8/6/2020 12:39	1.26586	50	x200	52.44	2.44
GBP/USD	GBPUSD-18309353	Vendi	8/6/2020 12:34	1.26596	8/6/2020 12:39	1.26586	6500	x200	6557.66	57.66
GBP/USD	GBPUSD-18308793	Compra	8/6/2020 12:22	1.26608	8/6/2020 12:35	1.26631	12050	x50	12121.72	71.72
GBP/USD	GBPUSD-18309000	Vendi	8/6/2020 12:26	1.26601	8/6/2020 12:33	1.26584	6050	x100	6093.06	43.06
GBP/USD	GBPUSD-18308773	Vendi	8/6/2020 12:21	1.26597	8/6/2020 12:23	1.26585	6050	x50	6058.48	8.48
GBP/USD	GBPUSD-18307242	Compra	8/6/2020 11:43	1.26533	8/6/2020 12:21	1.2661	50	x50	51.37	1.37
GBP/USD	GBPUSD-18306183	Vendi	8/6/2020 11:24	1.26553	8/6/2020 11:37	1.26535	6050	x200	6178.91	128.91
GBP/USD	GBPUSD-18306349	Vendi	8/6/2020 11:27	1.26563	8/6/2020 11:37	1.26542	6020	x600	6405.75	385.75
GBP/USD	GBPUSD-18306845	Vendi	8/6/2020 11:34	1.26622	8/6/2020 11:36	1.26584	500	x600	574.63	74.63
GBP/USD	GBPUSD-18306211	Compra	8/6/2020 11:25	1.26593	8/6/2020 11:36	1.26613	6050	x50	6083	33
GBP/USD	GBPUSD-18306389	Compra	8/6/2020 11:27	1.26567	8/6/2020 11:28	1.26593	20	x600	21.56	1.56
GBP/USD	GBPUSD-18302916	Compra	8/6/2020 10:20	1.26454	8/6/2020 11:24	1.26565	20	x100	21.62	1.62
GBP/USD	GBPUSD-18304952	Compra	8/6/2020 11:02	1.26376	8/6/2020 11:23	1.26569	20	x200	25.83	5.83
GBP/USD	GBPUSD-18243512	Vendi	5/6/2020 11:29	1.26434	8/6/2020 11:02	1.2638	530	x50	539.61	9.61
GBP/USD	GBPUSD-18247848	Vendi	5/6/2020 12:55	1.26583	8/6/2020 11:02	1.26372	50	x50	53.85	3.85
GBP/USD	GBPUSD-18293617	Vendi	8/6/2020 6:47	1.26853	8/6/2020 11:01	1.26364	20	x50	23.79	3.79
GBP/USD	GBPUSD-18302927	Vendi	8/6/2020 10:20	1.26473	8/6/2020 10:50	1.26354	20	x100	21.76	1.76
GBP/USD	GBPUSD-18252637	Compra	8/6/2020 10:16	1.26599	8/6/2020 10:20	1.26416	20	x200	13.91	-6.09
GBP/USD	GBPUSD-18301592	Vendi	8/6/2020 9:50	1.26673	8/6/2020 10:16	1.2658	6000	x100	6400.24	400.24
GBP/USD	GBPUSD-18301577	Compra	8/6/2020 9:50	1.26683	8/6/2020 9:51	1.26707	6000	x100	6078.14	78.14
GBP/USD	GBPUSD-18299710	Compra	8/6/2020 9:10	1.26905	8/6/2020 9:49	1.26696	20	x600	-	-
GBP/USD	GBPUSD-18299957	Vendi	8/6/2020 9:15	1.26888	8/6/2020 9:39	1.26783	50	x100	53.88	3.88
GBP/USD	GBPUSD-18299947	Compra	8/6/2020 9:15	1.26891	8/6/2020 9:27	1.26909	6050	x100	6101.12	51.12
GBP/USD	GBPUSD-18299648	Vendi	8/6/2020 9:09	1.2695	8/6/2020 9:14	1.26873	20	x100	21.09	1.09
GBP/USD	GBPUSD-18297611	Compra	8/6/2020 8:32	1.26883	8/6/2020 9:08	1.26946	50	x50	51.12	1.12
GBP/USD	GBPUSD-18297200	Compra	8/6/2020 8:24	1.26915	8/6/2020 9:08	1.26946	50	x200	51.93	1.93
GBP/USD	GBPUSD-18297617	Vendi	8/6/2020 8:33	1.26866	8/6/2020 8:37	1.26802	50	x50	51.14	1.14
GBP/USD	GBPUSD-18295035	Vendi	8/6/2020 7:27	1.26842	8/6/2020 8:37	1.26812	50	x200	51.93	1.93
GBP/USD	GBPUSD-18297255	Vendi	8/6/2020 8:25	1.26895	8/6/2020 8:33	1.26838	50	x50	51.01	1.01
GBP/USD	GBPUSD-18295207	Vendi	8/6/2020 7:37	1.2692	8/6/2020 8:32	1.26887	50	x200	52.2	2.2
GBP/USD	GBPUSD-18295232	Compra	8/6/2020 7:35	1.26865	8/6/2020 8:22	1.26958	50	x600	69.86	19.86
Bitcoin	Bitcoin-18281758	Vendi	7/6/2020 18:28	9733.9	8/6/2020 8:17	9674.5	520	x10	545	25
GBP/USD	GBPUSD-18295181	Vendi	8/6/2020 7:30	1.26903	8/6/2020 7:35	1.26875	6050	x50	6100.16	50.16
GBP/USD	GBPUSD-18295014	Compra	8/6/2020 7:26	1.26841	8/6/2020 7:30	1.26901	50	x600	62.41	12.41
GBP/USD	GBPUSD-18295040	Compra	8/6/2020 7:27	1.26841	8/6/2020 7:30	1.26902	50	x200	54.37	4.37
GBP/USD	GBPUSD-18294985	Compra	8/6/2020 7:25	1.26852	8/6/2020 7:26	1.26866	550	x600	569.51	19.51
GBP/USD	GBPUSD-18293626	Compra	8/6/2020 6:47	1.26859	8/6/2020 7:10	1.26887	6020	x50	6071.04	51.04
GBP/USD	GBPUSD-18292412	Vendi	8/6/2020 5:59	1.27088	8/6/2020 6:47	1.2687	20	x50	21.63	1.63
GBP/USD	GBPUSD-18292979	Vendi	8/6/2020 6:22	1.26977	8/6/2020 6:46	1.26853	50	x50	52.3	2.3
GBP/USD	GBPUSD-18292713	Compra	8/6/2020 6:10	1.26986	8/6/2020 6:11	1.26995	50	x600	50.47	0.47
GBP/USD	GBPUSD-18292503	Compra	8/6/2020 6:03	1.26986	8/6/2020 6:11	1.27001	6020	x600	6248.3	228.3
GBP/USD	GBPUSD-18292589	Vendi	8/6/2020 6:06	1.26936	8/6/2020 6:07	1.26911	6000	x600	6510.49	510.49
GBP/USD	GBPUSD-18292565	Vendi	8/6/2020 6:05	1.2697	8/6/2020 6:05	1.26944	200	x600	217.95	17.95
GBP/USD	GBPUSD-18292490	Vendi	8/6/2020 6:02	1.27004	8/6/2020 6:02	1.2699	20	x600	20.47	0.47
Bitcoin	Bitcoin-18281763	Vendi	7/6/2020 18:29	9744.94	7/6/2020 20:47	9708.26	520	x10	535	15
Bitcoin	Bitcoin-18274725	Compra	7/6/2020 7:37	9662.25	7/6/2020 20:11	9755.51	20	x10	21.79	1.79
Bitcoin	Bitcoin-18281768	Compra	7/6/2020 18:29	9527.75	7/6/2020 20:11	9760.26	20	x10	24.78	4.78
Bitcoin	Bitcoin-18281766	Compra	7/6/2020 18:29	9538.37	7/6/2020 19:33	9592.25	520	x10	545	25
Bitcoin	Bitcoin-18274720	Vendi	7/6/2020 7:36	9660.5	7/6/2020 18:28	9528.25	20	x10	22.63	2.63
GBP/USD	GBPUSD-18266886	Compra	5/6/2020 19:09	1.26668	5/6/2020 19:18	1.26695	20	x500	21.57	1.57
GBP/USD	GBPUSD-18257162	Compra	5/6/2020 15:12	1.27058	5/6/2020 19:10	1.26661	50	x50	42.03	-7.97
GBP/USD	GBPUSD-18242916	Vendi	5/6/2020 11:13	1.2669	5/6/2020 19:09	1.2666	100	x50	100.84	0.84
GBP/USD	GBPUSD-18266758	Compra	5/6/2020 19:06	1.26666	5/6/2020 19:07	-	20	x100	-	-
GBP/USD	GBPUSD-18266669	Vendi	5/6/2020 19:04	1.2671	5/6/2020 19:06	1.26683	50	x600	54.26	4.26
GBP/USD	GBPUSD-18252413	Vendi	5/6/2020 14:04	1.2682	5/6/2020 19:03	1.26722	50	x50	51.67	1.67
GBP/USD	GBPUSD-18252457	Vendi	5/6/2020 14:04	1.2682	5/6/2020 19:03	1.2672	20	x100	21.37	1.37
GBP/USD	GBPUSD-18252478	Vendi	5/6/2020 14:04	1.27041	5/6/2020 19:03	1.26719	70	x200	104.54	34.54
GBP/USD	GBPUSD-18254441	Vendi	5/6/2020 14:28	1.26965	5/6/2020 19:03	1.26718	50	x50	54.72	4.72
GBP/USD	GBPUSD-18254552	Vendi	5/6/2020 14:30	1.27012	5/6/2020 19:03	1.26721	20	x50	22.23	2.23
GBP/USD	GBPUSD-18254664	Vendi	5/6/2020 14:32	1.2703	5/6/2020 19:03	1.26721	50	x50	55.98	5.98
GBP/USD	GBPUSD-18257170	Vendi	5/6/2020 15:13	1.27056	5/6/2020 19:03	1.26712	50	x50	56.65	6.65
GBP/USD	GBPUSD-18252171	Vendi	5/6/2020 13:53	1.2694	5/6/2020 16:15	1.26867	100	x200	110.09	10.09
GBP/USD	GBPUSD-18257073	Vendi	5/6/2020 15:24	1.27133	5/6/2020 15:48	1.26934	20	x200	26.04	6.04
GBP/USD	GBPUSD-18254747	Vendi	5/6/2020 14:36	1.27012	5/6/2020 15:47	1.26942	6050	x50	6193.8	143.8
GBP/USD	GBPUSD-18257006	Compra	5/6/2020 15:10	1.27026	5/6/2020 15:10	1.27049	6000	x50	6035.42	35.42
GBP/USD	GBPUSD-18255063	Vendi	5/6/2020 14:38	1.27023	5/6/2020 15:09	1.26999	6050	x200	6194.3	144.3
GBP/USD	GBPUSD-18256927	Vendi	5/6/2020 15:08	1.27037	5/6/2020 15:09	1.26997	6050	x50	6128.91	78.91
GBP/USD	GBPUSD-18256748	Compra	5/6/2020 15:06	1.27121	5/6/2020 15:09	1.27024	6020	x50	5769.17	-250.83
GBP/USD	GBPUSD-18252222	Vendi	5/6/2020 14:21	1.2711	5/6/2020 15:07	1.27096	5500	x500	5576.05	76.05
GBP/USD	GBPUSD-18254396	Vendi	5/6/2020 14:27	1.27123	5/6/2020 15:07	1.27095	520	x200	537.45	17.45
GBP/USD	GBPUSD-18255301	Vendi	5/6/2020 14:46	1.27158	5/6/2020 15:06	1.27102	20	x600	24.52	4.52
GBP/USD	GBPUSD-18255426	Vendi	5/6/2020 14:42	1.27124	5/6/2020 15:05	1.27091	6050	x100	6159.02	109.02
GBP/USD	GBPUSD-18255756	Vendi	5/6/2020 14:48	1.27162	5/6/2020 15:05	1.27119	20	x600	23.11	3.11
GBP/USD	GBPUSD-18256649	Vendi	5/6/2020 15:04	1.27159	5/6/2020 15:04	1.27132	50	x600	54.95	4.95
GBP/USD	GBPUSD-18255904	Vendi	5/6/2020 14:50	1.2717	5/6/2020 15:04	1.27149	6000	x600	6339.7	339.7
GBP/USD	GBPUSD-18256081	Vendi	5/6/2020 14:53	1.27251	5/6/2020 15:03	1.27226	3000	x600	3226.32	226.32
GBP/USD	GBPUSD-18255358	Vendi	5/6/2020 14:42	1.27102	5/6/2020 14:54	1.27307	50	x600	-	-
GBP/USD	GBPUSD-18255338	Vendi	5/6/2020 14:41	1.27069	5/6/2020 14:52	1.27275	20	x600	-	-
GBP/USD	GBPUSD-18255272	Vendi	5/6/2020 14:40	1.27104	5/6/2020 14:40	1.27052	500	x500	584.57	84.57
GBP/USD	GBPUSD-18252501	Vendi	5/6/2020 14:14	1.26941	5/6/2020 14:38	1.27144	1000	x600	-	-
GBP/USD	GBPUSD-18254984	Vendi	5/6/2020 14:36	1.27072	5/6/2020 14:38	1.27012	50	x50	51.04	1.04
GBP/USD	GBPUSD-18255040	Compra	5/6/2020 14:37	1.27062	5/6/2020 14:37	-	50	x200	-	-
GBP/USD	GBPUSD-18254275	Compra	5/6/2020 14:25	1.27009	5/6/2020 14:35	1.27042	200	x200	207.55	7.55
GBP/USD	GBPUSD-18254432	Compra	5/6/2020 14:28	1.26976	5/6/2020 14:32	1.27053	50	x50	51.37	1.37
GBP/USD	GBPUSD-18254413	Compra	5/6/2020 14:28	1.2697	5/6/2020 14:31	1.27011	50	x200	52.67	2.67
GBP/USD	GBPUSD-18254423	Compra	5/6/2020 14:28	1.2697	5/6/2020 14:30	1.27004	6050	x50	6111.98	61.98
GBP/USD	GBPUSD-18254253	Compra	5/6/2020 14:26	1.27031	5/6/2020 14:27	1.26972	500	x600	339.4	-160.6
GBP/USD	GBPUSD-18254229	Vendi	5/6/2020 14:24	1.27013	5/6/2020 14:27	1.26959	20	x500	23.7	3.7
GBP/USD	GBPUSD-18252377	Compra	5/6/2020 13:56	1.26727	5/6/2020 14:24	1.26953	20	x50	21.71	1.71
GBP/USD	GBPUSD-18252148	Compra	5/6/2020 13:56	1.2671	5/6/2020 14:24	1.26953	50	x100	59.21	9.21
GBP/USD	GBPUSD-18251971	Compra	5/6/2020 13:51	1.26794	5/6/2020 14:21	1.2691	50	x50	52.08	2.08
GBP/USD	GBPUSD-18251954	Vendi	5/6/2020 13:50	1.26754	5/6/2020 13:56	1.26712	12020	x200	12685.51	665.51
GBP/USD	GBPUSD-18247751	Compra	5/6/2020 12:47	1.26583	5/6/2020 13:52	1.26776	50	x50	53.63	3.63
GBP/USD	GBPUSD-18238245	Vendi	5/6/2020 9:29	1.26276	5/6/2020 13:16	1.2703	50	x50	34.93	-15.07
GBP/USD	GBPUSD-18239766	Vendi	5/6/2020 10:04	1.26268	5/6/2020 13:16	1.27019	50	x50	34.97	-15.03
GBP/USD	GBPUSD-18241864	Vendi	5/6/2020 10:47	1.26263	5/6/2020 13:16	1.27014	50	x50	34.99	-15.01
GBP/USD	GBPUSD-18247981	Compra	5/6/2020 12:50	1.26482	5/6/2020 12:55	1.26572	20	x200	22.53	2.53
GBP/USD	GBPUSD-18247582	Compra	5/6/2020 12:50	1.26455	5/6/2020 12:55	1.26571	20	x600	30.34	10.34
GBP/USD	GBPUSD-18247506	Compra	5/6/2020 12:50	1.26482	5/6/2020 12:55	1.26571	6020	x600	8362.65	2342.65
GBP/USD	GBPUSD-18246647	Vendi	5/6/2020 12:35	1.26564	5/6/2020 12:49	1.26494	50	x200	54.74	4.74
GBP/USD	GBPUSD-18247782	Vendi	5/6/2020 12:47	1.26616	5/6/2020 12:48	1.26538	50	x50	51.4	1.4
GBP/USD	GBPUSD-18247193	Compra	5/6/2020 12:41	1.26613	5/6/2020 12:46	1.26661	50	x200	53.15	3.15
GBP/USD	GBPUSD-18247219	Compra	5/6/2020 12:41	1.26607	5/6/2020 12:46	1.26658	50	x200	53.31	3.31
GBP/USD	GBPUSD-18247273	Compra	5/6/2020 12:42	1.26566	5/6/2020 12:46	1.26634	500	x200	546.61	46.61
GBP/USD	GBPUSD-18247340	Compra	5/6/2020 12:43	1.26512	5/6/2020 12:45	1.26643	500	x200	598.8	98.8
GBP/USD	GBPUSD-18246858	Vendi	5/6/2020 12:37	1.26723	5/6/2020 12:40	1.26638	50	x200	55.91	5.91
GBP/USD	GBPUSD-18246774	Vendi	5/6/2020 12:37	1.26684	5/6/2020 12:40	1.26646	520	x200	545.98	25.98
GBP/USD	GBPUSD-18246985	Vendi	5/6/2020 12:39	1.26726	5/6/2020 12:40	1.26656	250	x200	274.46	24.46
GBP/USD	GBPUSD-18246909	Vendi	5/6/2020 12:38	1.26771	5/6/2020 12:40	1.26684	50	x200	56.23	6.23
GBP/USD	GBPUSD-18246302	Compra	5/6/2020 12:32	1.2653	5/6/2020 12:36	1.26606	6000	x600	7877.81	1877.81
GBP/USD	GBPUSD-18246595	Compra	5/6/2020 12:35	1.26536	5/6/2020 12:35	1.26588	50	x600	60.43	10.43
GBP/USD	GBPUSD-18244351	Compra	5/6/2020 12:32	1.26462	5/6/2020 12:35	1.26558	50	x200	56.8	6.8
GBP/USD	GBPUSD-18243934	Compra	5/6/2020 12:32	1.26437	5/6/2020 12:33	1.26497	12050	x200	12939.21	889.21
GBP/USD	GBPUSD-18245824	Vendi	5/6/2020 12:29	1.2679	5/6/2020 12:32	1.26403	250	x600	696.01	446.01
GBP/USD	GBPUSD-18244315	Vendi	5/6/2020 11:49	1.2674	5/6/2020 12:32	1.26421	300	x200	447.28	147.28
GBP/USD	GBPUSD-18245843	Compra	5/6/2020 12:26	1.26747	5/6/2020 12:31	1.26536	50	x600	-	-
GBP/USD	GBPUSD-18246247	Vendi	5/6/2020 12:31	1.26595	5/6/2020 12:31	1.26547	6000	x600	6853.11	853.11
GBP/USD	GBPUSD-18246043	Compra	5/6/2020 12:29	1.26765	5/6/2020 12:31	1.26566	50	x600	-	-
GBP/USD	GBPUSD-18245968	Compra	5/6/2020 12:28	1.26738	5/6/2020 12:31	1.26616	6050	x600	1819.29	-4230.71
GBP/USD	GBPUSD-18245770	Vendi	5/6/2020 12:24	1.26777	5/6/2020 12:25	1.2676	50	x600	52.12	2.12
GBP/USD	GBPUSD-18243922	Compra	5/6/2020 11:39	1.26416	5/6/2020 11:49	1.26539	50	x50	52.29	2.29
GBP/USD	GBPUSD-18243720	Vendi	5/6/2020 11:33	1.26461	5/6/2020 11:35	1.26428	6020	x50	6079.59	59.59
GBP/USD	GBPUSD-18243632	Compra	5/6/2020 11:31	1.26377	5/6/2020 11:33	1.26448	500	x50	512.85	12.85
GBP/USD	GBPUSD-18238169	Vendi	5/6/2020 9:29	1.26248	5/6/2020 11:33	1.26431	20	x200	13.94	-6.06
GBP/USD	GBPUSD-18242928	Compra	5/6/2020 11:13	1.26312	5/6/2020 11:28	1.26378	50	x50	51.12	1.12
GBP/USD	GBPUSD-18242840	Compra	5/6/2020 11:11	1.263	5/6/2020 11:12	-	50	x600	-	-
GBP/USD	GBPUSD-18241938	Compra	5/6/2020 10:49	1.26208	5/6/2020 11:12	-	50	x600	-	-
GBP/USD	GBPUSD-18242744	Compra	5/6/2020 11:09	1.26263	5/6/2020 11:10	1.26377	50	x600	76.13	26.13
GBP/USD	GBPUSD-18238297	Compra	5/6/2020 9:30	1.26312	5/6/2020 11:10	1.26377	20	x200	21.86	1.86
GBP/USD	GBPUSD-18242774	Compra	5/6/2020 11:09	1.2626	5/6/2020 11:10	1.26377	50	x600	75.89	25.89
GBP/USD	GBPUSD-18242766	Compra	5/6/2020 11:09	1.26296	5/6/2020 11:10	1.26377	50	x600	67.57	17.57
GBP/USD	GBPUSD-18241318	Vendi	5/6/2020 10:59	1.26352	5/6/2020 11:07	1.2627	50	x600	67.8	17.8
GBP/USD	GBPUSD-18242225	Vendi	5/6/2020 10:57	1.26302	5/6/2020 11:07	1.26272	50	x50	50.51	0.51
GBP/USD	GBPUSD-18242349	Vendi	5/6/2020 11:00	1.26375	5/6/2020 11:07	1.2627	200	x50	207.67	7.67
GBP/USD	GBPUSD-18242292	Vendi	5/6/2020 10:59	1.26334	5/6/2020 11:07	1.26272	200	x50	204.35	4.35
GBP/USD	GBPUSD-18240753	Vendi	5/6/2020 11:00	1.26384	5/6/2020 11:07	1.2632	500	x600	630.55	130.55
GBP/USD	GBPUSD-18240694	Vendi	5/6/2020 10:59	1.26339	5/6/2020 11:07	1.26297	6000	x200	6351.43	351.43
GBP/USD	GBPUSD-18242638	Compra	5/6/2020 11:06	1.26396	5/6/2020 11:06	1.26446	50	x600	60.2	10.2
GBP/USD	GBPUSD-18242413	Vendi	5/6/2020 11:01	1.26424	5/6/2020 11:05	1.26405	500	x200	509.49	9.49
GBP/USD	GBPUSD-18242536	Vendi	5/6/2020 11:03	1.26441	5/6/2020 11:05	1.26415	50	x600	54.03	4.03
GBP/USD	GBPUSD-18239646	Vendi	5/6/2020 10:59	1.26352	5/6/2020 11:00	1.26353	20	x600	19.24	-0.76
GBP/USD	GBPUSD-18240712	Vendi	5/6/2020 10:59	1.26352	5/6/2020 10:59	1.26331	6000	x500	6332.4	332.4
GBP/USD	GBPUSD-18241873	Compra	5/6/2020 10:47	1.26255	5/6/2020 10:58	1.26325	50	x50	51.22	1.22
GBP/USD	GBPUSD-18241818	Compra	5/6/2020 10:47	1.26244	5/6/2020 10:58	1.26303	50	x100	52.09	2.09
GBP/USD	GBPUSD-18241921	Compra	5/6/2020 10:48	1.26225	5/6/2020 10:57	1.26299	50	x50	51.32	1.32
GBP/USD	GBPUSD-18241849	Compra	5/6/2020 10:47	1.26232	5/6/2020 10:57	1.26296	20	x200	21.77	1.77
GBP/USD	GBPUSD-18239593	Compra	5/6/2020 10:01	1.26232	5/6/2020 10:57	1.26281	270	x600	325.13	55.13
GBP/USD	GBPUSD-18241806	Compra	5/6/2020 10:46	1.26285	5/6/2020 10:46	-	50	x100	-	-
GBP/USD	GBPUSD-18241519	Compra	5/6/2020 10:38	1.26256	5/6/2020 10:45	1.26271	20	x200	20.22	0.22
GBP/USD	GBPUSD-18241224	Compra	5/6/2020 10:38	1.26255	5/6/2020 10:45	1.26271	6020	x200	6096.51	76.51
GBP/USD	GBPUSD-18240767	Vendi	5/6/2020 10:22	1.26318	5/6/2020 10:45	1.26271	20	x100	20.6	0.6
GBP/USD	GBPUSD-18241541	Compra	5/6/2020 10:38	1.26244	5/6/2020 10:45	1.26271	20	x100	20.26	0.26
GBP/USD	GBPUSD-18241593	Vendi	5/6/2020 10:39	1.26283	5/6/2020 10:45	1.26271	50	x100	50.11	0.11
GBP/USD	GBPUSD-18241698	Compra	5/6/2020 10:43	1.26237	5/6/2020 10:45	1.26264	300	x100	304.99	4.99
GBP/USD	GBPUSD-18238144	Compra	5/6/2020 10:44	1.262	5/6/2020 10:45	1.26256	20	x600	24.56	4.56
GBP/USD	GBPUSD-18238198	Compra	5/6/2020 10:44	1.26209	5/6/2020 10:45	1.26254	6000	x200	6370.81	370.81
GBP/USD	GBPUSD-18241147	Vendi	5/6/2020 10:31	1.26296	5/6/2020 10:38	1.26266	50	x100	50.91	0.91
GBP/USD	GBPUSD-18241115	Vendi	5/6/2020 10:30	1.26284	5/6/2020 10:37	1.26266	50	x600	52.85	2.85
GBP/USD	GBPUSD-18241001	Vendi	5/6/2020 10:30	1.26306	5/6/2020 10:37	1.26266	50	x600	57.6	7.6
GBP/USD	GBPUSD-18241067	Vendi	5/6/2020 10:35	1.26312	5/6/2020 10:37	1.26269	50	x600	58.31	8.31
GBP/USD	GBPUSD-18240924	Vendi	5/6/2020 10:35	1.26312	5/6/2020 10:36	1.2629	50	x600	53.32	3.32
GBP/USD	GBPUSD-18241030	Compra	5/6/2020 10:28	1.26268	5/6/2020 10:32	1.26284	12050	x50	12090.88	40.88
GBP/USD	GBPUSD-18240545	Vendi	5/6/2020 10:19	1.26284	5/6/2020 10:29	1.26264	50	x600	53.32	3.32
GBP/USD	GBPUSD-18240644	Vendi	5/6/2020 10:20	1.26327	5/6/2020 10:28	1.26254	20	x100	21.06	1.06
GBP/USD	GBPUSD-18240182	Vendi	5/6/2020 10:20	1.26302	5/6/2020 10:27	1.26262	20	x600	23.23	3.23
GBP/USD	GBPUSD-18240880	Vendi	5/6/2020 10:24	1.2631	5/6/2020 10:25	1.26287	20	x600	21.52	1.52
GBP/USD	GBPUSD-18240819	Compra	5/6/2020 10:23	1.26291	5/6/2020 10:24	1.26307	6020	x600	6221.62	201.62
GBP/USD	GBPUSD-18239431	Compra	5/6/2020 10:02	1.26278	5/6/2020 10:23	1.26317	20	x600	23.04	3.04
GBP/USD	GBPUSD-18239739	Vendi	5/6/2020 10:05	1.26315	5/6/2020 10:22	1.26295	6020	x50	6053.36	33.36
GBP/USD	GBPUSD-18240251	Compra	5/6/2020 10:14	1.26257	5/6/2020 10:20	1.26324	50	x200	54.75	4.75
GBP/USD	GBPUSD-18240463	Vendi	5/6/2020 10:17	1.2629	5/6/2020 10:18	1.26253	50	x600	57.12	7.12
GBP/USD	GBPUSD-18240201	Compra	5/6/2020 10:14	1.26275	5/6/2020 10:17	1.26287	6020	x600	6165.96	145.96
GBP/USD	GBPUSD-18237851	Compra	5/6/2020 9:39	1.26263	5/6/2020 10:12	1.26285	220	x600	237.16	17.16
GBP/USD	GBPUSD-18239632	Vendi	5/6/2020 10:05	1.2633	5/6/2020 10:12	1.26284	600	x600	711.13	111.13
GBP/USD	GBPUSD-18238308	Vendi	5/6/2020 9:30	1.26314	5/6/2020 10:03	1.26267	20	x200	21.25	1.25
GBP/USD	GBPUSD-18238260	Compra	5/6/2020 9:30	1.26294	5/6/2020 9:59	1.26326	6050	x50	6108.75	58.75
GBP/USD	GBPUSD-18238071	Compra	5/6/2020 9:27	1.26242	5/6/2020 9:30	1.26303	20	x600	25.03	5.03
GBP/USD	GBPUSD-18237862	Compra	5/6/2020 9:24	1.26236	5/6/2020 9:30	1.26302	70	x600	88.87	18.87
GBP/USD	GBPUSD-18237810	Compra	5/6/2020 9:22	1.26249	5/6/2020 9:30	1.26301	70	x600	84.41	14.41
GBP/USD	GBPUSD-18230018	Compra	5/6/2020 9:27	1.2619	5/6/2020 9:27	1.26213	20	x600	21.42	1.42
GBP/USD	GBPUSD-18237878	Vendi	5/6/2020 9:24	1.26289	5/6/2020 9:27	1.26234	50	x600	60.92	10.92
GBP/USD	GBPUSD-18237807	Vendi	5/6/2020 9:22	1.26362	5/6/2020 9:23	1.26337	20	x600	21.51	1.51
GBP/USD	GBPUSD-18234041	Vendi	5/6/2020 7:57	1.269	5/6/2020 9:23	-	20	x50	-	-
GBP/USD	GBPUSD-18234085	Compra	5/6/2020 7:58	1.2685	5/6/2020 9:23	-	20	x50	-	-
GBP/USD	GBPUSD-18233032	Compra	5/6/2020 8:18	1.26562	5/6/2020 9:22	1.2638	20	x100	16.98	-3.02
GBP/USD	GBPUSD-18234118	Vendi	5/6/2020 8:16	1.26648	5/6/2020 9:22	1.2638	20	x50	22.06	2.06
GBP/USD	GBPUSD-18234109	Compra	5/6/2020 8:16	1.26648	5/6/2020 9:22	1.2638	20	x50	17.83	-2.17
GBP/USD	GBPUSD-18234689	Vendi	5/6/2020 8:15	1.26695	5/6/2020 9:22	1.2638	20	x200	29.67	9.67
